year,word1,word2,totalOccurences,totalPer,total
1980,hers,heart,107,18.692,2
1980,hers,neck,107,9.346,2
1980,hers,round,107,18.692,2
1980,hers,sad,107,18.692,2
1980,hers,straight,107,18.692,2
1980,hers,street,107,18.692,2
1980,hers,aloud,107,9.346,1
1980,hers,birthday,107,9.346,1
1980,hers,bones,107,9.346,1
1980,hers,bosom,107,9.346,1
1980,hers,burn,107,9.346,1
1980,hers,child,107,9.346,1
1980,hers,coat,107,9.346,1
1980,hers,daddy,107,9.346,1
1980,hers,dance,107,9.346,1
1980,hers,deceive,107,9.346,1
1980,hers,directly,107,9.346,1
1980,hers,door,107,9.346,1
1980,hers,father,107,9.346,1
1980,hers,feet,107,9.346,1
1980,hers,fingers,107,9.346,1
1980,hers,gown,107,9.346,1
1980,hers,grave,107,9.346,1
1980,hers,hair,107,9.346,1
1980,hers,hands,107,9.346,1
1980,hers,husband,107,9.346,1
1980,hers,incognito,107,9.346,1
1980,hers,lunch,107,9.346,1
1980,hers,mates,107,9.346,1
1980,hers,momma,107,9.346,1
1980,hers,mother,107,9.346,1
1980,hers,neurotic,107,9.346,1
1980,hers,novels,107,9.346,1
1980,hers,pants,107,9.346,1
1980,hers,reflection,107,9.346,1
1980,hers,revenge,107,9.346,1
1980,hers,rhythms,107,9.346,1
1980,hers,rosary,107,9.346,1
1980,hers,running,107,9.346,1
1980,hers,serpents,107,9.346,1
1980,hers,service,107,9.346,1
1980,hers,shoulders,107,9.346,1
1980,hers,sisters,107,9.346,1
1980,hers,sitting,107,9.346,1
1980,hers,slender,107,9.346,1
1980,hers,softly,107,9.346,1
1980,hers,soul,107,9.346,1
1980,hers,tender,107,9.346,1
1980,hers,throne,107,9.346,1
1980,hers,tv,107,9.346,1
1980,hers,unwind,107,9.346,1
1980,hers,vanity,107,9.346,1
1980,hers,watch,107,9.346,1
1980,hers,window,107,9.346,1
1981,hers,eyes,141,78.014,11
1981,hers,bags,141,28.369,4
1981,hers,car,141,28.369,4
1981,hers,drive,141,28.369,4
1981,hers,groceries,141,28.369,4
1981,hers,kiss,141,28.369,4
1981,hers,mind,141,28.369,4
1981,hers,mine,141,28.369,4
1981,hers,purse,141,28.369,4
1981,hers,warm,141,28.369,4
1981,hers,yeah,141,28.369,4
1981,hers,hair,141,21.277,3
1981,hers,hand,141,21.277,3
1981,hers,head,141,21.277,3
1981,hers,hear,141,21.277,3
1981,hers,home,141,21.277,3
1981,hers,arms,141,14.184,2
1981,hers,chest,141,14.184,2
1981,hers,compact,141,14.184,2
1981,hers,dance,141,14.184,2
1981,hers,dazwischen,141,14.184,2
1981,hers,forever,141,14.184,2
1981,hers,laughter,141,14.184,2
1981,hers,legs,141,14.184,2
1981,hers,lips,141,14.184,2
1981,hers,posture,141,14.184,2
1981,hers,spine,141,14.184,2
1981,hers,tight,141,14.184,2
1981,hers,voice,141,14.184,2
1981,hers,world,141,14.184,2
1981,hers,angela,141,7.092,1
1981,hers,baby,141,7.092,1
1981,hers,beauty,141,7.092,1
1981,hers,bed,141,7.092,1
1981,hers,bird,141,7.092,1
1981,hers,blouse,141,7.092,1
1981,hers,body,141,7.092,1
1981,hers,breath,141,7.092,1
1981,hers,cell,141,7.092,1
1981,hers,chance,141,7.092,1
1981,hers,diary,141,7.092,1
1981,hers,"dream's",141,7.092,1
1981,hers,dreams,141,7.092,1
1981,hers,dumbness,141,7.092,1
1981,hers,eyebrows,141,7.092,1
1981,hers,fangs,141,7.092,1
1981,hers,favourite,141,7.092,1
1981,hers,friends,141,7.092,1
1981,hers,game,141,7.092,1
