,created_at,favorite_count,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,possibly_sensitive,quoted_status_id,quoted_status_id_str,retweet_count,source,text,truncated,inc_link,inc_hashtag,inc_mentions_screenName,inc_mentions_name,inc_media_url,user_desc,user_followers_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,retweeted_text,retweeted_id,retweeted_screenName,retweeted_user_id,quoted_status_text,quoted_status_userId,quoted_status_screenName
528,2017-03-11 14:39:07,104533,840572799202783233,840572799202783232,,,,,,False,en,,,,16666,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We are making great progress with healthcare. ObamaCare is imploding and will only get worse. Republicans coming together to get job done!,False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
529,2017-03-10 15:40:53,43334,840225958854561792,840225958854561792,,,,,,False,en,0.0,,,8713,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Weekly Address - 11:00 A.M. at the @WhiteHouse! #MAGA🇺🇸
➡️https://t.co/YSaPJnSX2i https://t.co/Gb8iTGzb6j",False,45.wh.gov/hcdvxr,MAGA,WhiteHouse,The White House,http://pbs.twimg.com/ext_tw_video_thumb/840225520688095232/pu/img/sYKp9sAkSO3_OQrE.jpg,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
530,2017-03-10 13:45:02,0,840196801009451009,840196801009451008,,,,,,False,en,0.0,,,7790,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DRUDGE_REPORT: GREAT AGAIN:  +235,000 https://t.co/GkockGNdtC",False,bloom.bg/2mqYtUJ,,DRUDGE_REPORT,DRUDGE REPORT,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,"GREAT AGAIN:  +235,000 https://t.co/GkockGNdtC",8.40195842183127e+17,,,,,
531,2017-03-10 13:32:05,0,840193545046773760,840193545046773760,,,,,,False,en,,,,9485,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @foxandfriends: ""Never give up....that's the worst thing you could do. There's always a chance."" -Kyle Coddington's message to those als…",False,,,foxandfriends,FOX & friends,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,"""Never give up....that's the worst thing you could do. There's always a chance."" -Kyle Coddington's message to thos… https://t.co/dBEpTSiEXA",8.401927804334653e+17,,,,,
532,2017-03-09 23:11:27,56969,839976956703748096,839976956703748096,,,,,,False,en,0.0,,,10574,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Honored to meet this years @SenateYouth delegates w/ @VP Pence in the East Room of the @WhiteHouse. Congratulations… https://t.co/oQIx7LybCV,True,twitter.com/i/web/status/8…,,SenateYouth,Senate Youth,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
533,2017-03-09 22:36:27,67970,839968149890076672,839968149890076672,,,,,,False,en,0.0,,,16267,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",'U.S. Consumer Comfort Just Reached Its Highest Level in a Decade' ➡️https://t.co/S8nZgmeMMV https://t.co/xC0piRa6eP,False,bloomberg.com/amp/news/artic…,,,,http://pbs.twimg.com/media/C6gqkGaVQAAerOb.jpg,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
534,2017-03-09 17:01:17,112295,839883804315684864,839883804315684864,,,,,,False,en,,,,21219,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Despite what you hear in the press, healthcare is coming along great. We are talking to many groups and it will end in a beautiful picture!",False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
535,2017-03-09 13:13:54,0,839826581354921984,839826581354921984,,,,,,False,en,0.0,,,12410,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @foxnation: .@realDonaldTrump's First Full Month in Office Sees Biggest Jobs Gain 'In Years': Report: https://t.co/rx4bgI1MWK,False,bit.ly/2n8cy9k,,foxnation,Fox Nation,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,.@realDonaldTrump's First Full Month in Office Sees Biggest Jobs Gain 'In Years': Report: https://t.co/rx4bgI1MWK,8.396459627966833e+17,,,,,
536,2017-03-08 23:54:16,90713,839625347524096000,839625347524096000,,,,,,False,en,0.0,,,22133,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Great news. We are only just beginning. Together, we are going to #MAGA! https://t.co/BSp685Q9Qf https://t.co/K7yeBZsf6r",False,instagram.com/p/BRZROKmg-st/,MAGA,,,http://pbs.twimg.com/media/C6byyneWQAAviBw.jpg,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
537,2017-03-08 23:50:25,54675,839624377826230272,839624377826230272,,,,,,False,en,,,,7868,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Met with @RepCummings today at the @WhiteHouse. Great discussion!,False,,,RepCummings,Elijah E. Cummings,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
538,2017-03-08 12:11:25,85662,839448469374894080,839448469374894080,,,,,,False,en,,,,15904,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LinkedIn Workforce Report: January and February were the strongest consecutive months for hiring since August and September 2015,False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
539,2017-03-08 11:13:44,116072,839433951957696513,839433951957696512,,,,,,False,en,,,,21874,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","On International Women's Day, join me in honoring the critical role of women here in America &amp; around the world.",False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
540,2017-03-08 11:12:39,122053,839433678275153921,839433678275153920,,,,,,False,en,,,,23357,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I have tremendous respect for women and the many roles they serve that are vital to the fabric of our society and our economy.,False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
541,2017-03-08 00:14:30,82216,839268048313929729,839268048313929728,,,,,,False,en,,,,15632,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I feel sure that my friend @RandPaul will come along with the new and great health care program because he knows Obamacare is a disaster!,False,,,RandPaul,Senator Rand Paul,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
542,2017-03-07 14:14:03,123106,839116941956640768,839116941956640768,,,,,,False,en,,,,26227,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Don't let the FAKE NEWS tell you that there is big infighting in the Trump Admin. We are getting along great, and getting major things done!",False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
543,2017-03-07 13:46:28,125475,839110000870109184,839110000870109184,,,,,,False,en,,,,23966,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I am working on a new system where there will be competition in the Drug Industry. Pricing for the American people will come way down!,False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
544,2017-03-07 13:41:58,82926,839108868584124417,839108868584124416,,,,,,False,en,,,,16540,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Don't worry, getting rid of state lines, which will promote competition, will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends",False,,,foxandfriends,FOX & friends,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
545,2017-03-07 13:13:20,79611,839101660886614016,839101660886614016,,,,,,False,en,,,,17714,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","For eight years Russia ""ran over"" President Obama, got stronger and stronger, picked-off Crimea and added missiles. Weak! @foxandfriends",False,,,foxandfriends,FOX & friends,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
546,2017-03-07 12:13:59,82194,839086723552411648,839086723552411648,,,,,,False,en,,,,15210,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Our wonderful new Healthcare Bill is now out for review and negotiation. ObamaCare is a complete and total disaster - is imploding fast!,False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
547,2017-03-07 12:04:13,93599,839084268991229952,839084268991229952,,,,,,False,en,,,,23017,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","122 vicious prisoners, released by the Obama Administration from Gitmo, have returned to the battlefield. Just another terrible decision!",False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
548,2017-03-07 03:50:49,100319,838960097674002432,838960097674002432,,,,,,False,en,,,,19550,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thank you to @exxonmobil for your $20 billion investment that is creating more than 45,000 manufacturing &amp; construction jobs in the USA!",False,,,exxonmobil,ExxonMobil,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
549,2017-03-07 03:49:54,87970,838959869772328960,838959869772328960,,,,,,False,en,,,,16316,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Buy American &amp; hire American are the principles at the core of my agenda, which is: JOBS, JOBS, JOBS! Thank you @exxonmobil.",False,,,exxonmobil,ExxonMobil,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
550,2017-03-06 23:49:53,109580,838899465390018560,838899465390018560,,,,,,False,en,0.0,,,25355,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",There is an incredible spirit of optimism sweeping the country right now—we're bringing back the JOBS! https://t.co/BNSLvKiEVj,False,,,,,http://pbs.twimg.com/ext_tw_video_thumb/838899082093436928/pu/img/W4NLJxstg9SHJiMC.jpg,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
551,2017-03-06 21:22:15,117813,838862312685637640,838862312685637632,,,,,,False,en,,,,24884,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","45,000 construction &amp; manufacturing jobs in the U.S. Gulf Coast region. $20 billion investment. We are already winning again, America!",False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
552,2017-03-06 21:19:04,71274,838861512999649286,838861512999649280,,,,,,False,en,0.0,,,12937,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","'President Trump Congratulates Exxon Mobil for Job-Creating Investment Program'
https://t.co/adBzWhtq8S",False,whitehouse.gov/the-press-offi…,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
553,2017-03-05 17:30:11,173755,838441522546769923,838441522546769920,,,,,,False,en,,,,31065,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thank you for the great rallies all across the country. Tremendous support. Make America Great Again!,False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
554,2017-03-05 11:40:20,127133,838353481526312961,838353481526312960,,,,,,False,en,,,,36827,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Who was it that secretly said to Russian President, ""Tell Vladimir that after the election I'll have more flexibility?"" @foxandfriends",False,,,foxandfriends,FOX & friends,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
555,2017-03-05 11:32:22,97164,838351476401520640,838351476401520640,,,,,,False,en,,,,24641,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Is it true the DNC would not allow the FBI access to check server or other equipment after learning it was hacked? Can that be possible?,False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
556,2017-03-04 13:19:29,107747,838016045222854656,838016045222854656,,,,,,False,en,,,,23373,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arnold Schwarzenegger isn't voluntarily leaving the Apprentice, he was fired by his bad (pathetic) ratings, not by me. Sad end to great show",False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
557,2017-03-04 12:02:48,163929,837996746236182529,837996746236182528,,,,,,False,en,,,,53320,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",How low has President Obama gone to tapp my phones during the very sacred election process. This is Nixon/Watergate. Bad (or sick) guy!,False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
558,2017-03-04 11:52:54,132892,837994257566863360,837994257566863360,,,,,,False,en,,,,37529,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I'd bet a good lawyer could make a great case out of the fact that President Obama was tapping my phones in October, just prior to Election!",False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
559,2017-03-04 11:49:00,124678,837993273679560704,837993273679560704,,,,,,False,en,,,,36746,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Is it legal for a sitting President to be ""wire tapping"" a race for president prior to an election? Turned down by court earlier. A NEW LOW!",False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
560,2017-03-04 11:42:59,122173,837991759045079040,837991759045079040,,,,,,False,en,,,,37791,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Just out: The same Russian Ambassador that met Jeff Sessions visited the Obama White House 22 times, and 4 times last year alone.",False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
561,2017-03-04 11:35:20,144997,837989835818287106,837989835818287104,,,,,,False,en,,,,51066,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Terrible! Just found out that Obama had my ""wires tapped"" in Trump Tower just before the victory. Nothing found. This is McCarthyism!",False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
562,2017-03-04 11:26:47,88864,837987684660412416,837987684660412416,,,,,,False,en,,,,24595,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The first meeting Jeff Sessions had with the Russian Amb was set up by the Obama Administration under education program for 100 Ambs......,False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
563,2017-03-03 22:13:10,123907,837787963027144706,837787963027144704,,,,,,False,en,0.0,,,36538,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MAKE AMERICA GREAT AGAIN! https://t.co/kuQiZDz4rA,False,,,,,http://pbs.twimg.com/ext_tw_video_thumb/837787554174894082/pu/img/BFLdGEphlRdcMOaU.jpg,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
564,2017-03-03 21:02:23,122971,837770149767827456,837770149767827456,,,,,,False,en,0.0,,,40173,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I hereby demand a second investigation, after Schumer, of Pelosi for her close ties to Russia, and lying about it. https://t.co/qCDljfF3wN",False,politico.com/story/2017/03/…,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
565,2017-03-03 20:48:21,83825,837766616603586560,837766616603586560,,,,,,False,en,0.0,,,16625,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We must fix our education system for our kids to Make America Great Again. Wonderful day at Saint Andrew in Orlando. https://t.co/OTJaHcvLzf,False,,,,,http://pbs.twimg.com/media/C6BYSAHWAAAuXFo.jpg,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
566,2017-03-03 17:54:30,151456,837722869106880517,837722869106880512,,,,,,False,en,0.0,,,54761,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We should start an immediate investigation into @SenSchumer and his ties to Russia and Putin. A total hypocrite! https://t.co/Ik3yqjHzsA,False,,,SenSchumer,Chuck Schumer,http://pbs.twimg.com/media/C6AwdBWWgAE07ce.jpg,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
567,2017-03-03 16:41:55,54487,837704599704375296,837704599704375296,,,,,,False,en,0.0,,,10271,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Weekly Address
Join me here: https://t.co/SEavQK5zy5 https://t.co/EnyXYeqgcp",False,45.wh.gov/zPTKbq,,,,http://pbs.twimg.com/media/C6Af2BqUoAAI8Si.jpg,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
568,2017-03-03 12:19:12,138012,837638488656920576,837638488656920576,,,,,,False,en,,,,28078,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",It is so pathetic that the Dems have still not approved my full Cabinet.,False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
569,2017-03-03 12:00:39,67235,837633820417482754,837633820417482752,,,,,,False,en,,,,13930,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nick Adams new book, Green Card Warrior, is a must read. The merit-based system is the way to go. Canada, Australia! @foxandfriends",False,,,foxandfriends,FOX & friends,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
570,2017-03-03 02:38:48,94026,837492425283219458,837492425283219456,,,,,,False,en,,,,18220,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","...is all of the illegal leaks of classified and other information. It is a total ""witch hunt!""",False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
571,2017-03-03 02:35:33,110831,837491607171629057,837491607171629056,,,,,,False,en,,,,23391,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","...to win. The Democrats are overplaying their hand. They lost the election, and now they have lost their grip on reality. The real story...",False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
572,2017-03-03 02:27:29,91135,837489578193846278,837489578193846272,,,,,,False,en,,,,17606,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",...intentional. This whole narrative is a way of saving face for Democrats losing an election that everyone thought they were supposed.....,False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
573,2017-03-03 02:22:49,103215,837488402438176769,837488402438176768,,,,,,False,en,,,,19938,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jeff Sessions is an honest man. He did not say anything wrong. He could have stated his response more accurately, but it was clearly not....",False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
574,2017-03-02 11:00:41,177089,837256338203881472,837256338203881472,,,,,,False,en,,,,37578,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Since November 8th, Election Day, the Stock Market has posted $3.2 trillion in GAINS and consumer confidence is at a 15 year high. Jobs!",False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
575,2017-03-01 13:38:44,185658,836933725602656256,836933725602656256,,,,,,False,en,,,,27649,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",THANK YOU!,False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
576,2017-03-01 01:42:16,64238,836753422271582208,836753422271582208,,,,,,False,und,0.0,,,10233,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#JointSession #MAGA🇺🇸
https://t.co/RDO6Jt2pip",False,twitter.com/i/live/8290621…,JointSession,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
577,2017-03-01 01:30:49,55280,836750538943377408,836750538943377408,,,,,,False,en,0.0,,,7440,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Join me live at 9:00 P.M. 
#JointAddress https://t.co/J882zbyVkJ https://t.co/gTtK3vJmkU",False,45.wh.gov/eXTTGS,JointAddress,,,http://pbs.twimg.com/media/C5y8LYFWMAA8Cut.jpg,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
578,2017-02-28 02:43:03,83567,836406328369242113,836406328369242112,,,,,,False,en,,,,11114,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I will be interviewed on @foxandfriends at 6:00 A.M. Enjoy!,False,,,foxandfriends,FOX & friends,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
579,2017-02-27 21:48:21,71185,836332166728527872,836332166728527872,,,,,,False,en,0.0,,,14784,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GOP now viewed more favorably than Dems, in Trump era (per NBC/WSJ poll) via @HotlineJosh:
https://t.co/Soebxtg2Zd",False,scribd.com/document/34033…,,HotlineJosh,Josh Kraushaar,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
580,2017-02-27 17:06:23,90309,836261209540288513,836261209540288512,,,,,,False,en,0.0,,,15509,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Great meeting with CEOs of leading U.S. health insurance companies who provide great healthcare to the American peo… https://t.co/60jigi6ffS,True,twitter.com/i/web/status/8…,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
581,2017-02-26 20:13:52,106884,835946001873657858,835946001873657856,,,,,,False,en,,,,15861,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Big dinner with Governors tonight at White House. Much to be discussed, including healthcare.",False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
582,2017-02-26 18:16:41,114201,835916511944523777,835916511944523776,,,,,,False,en,,,,24802,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Russia talk is FAKE NEWS put out by the Dems, and played up by the media, in order to mask the big election defeat and the illegal leaks!",False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
583,2017-02-26 11:42:39,110389,835817351178301440,835817351178301440,,,,,,False,en,,,,21977,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",For first time the failing @nytimes will take an ad (a bad one) to help save its failing reputation. Try reporting accurately &amp; fairly!,False,,,nytimes,The New York Times,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
584,2017-02-26 11:33:16,87948,835814988686233601,835814988686233600,,,,,,False,en,,,,19247,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The race for DNC Chairman was, of course, totally ""rigged."" Bernie's guy, like Bernie himself, never had a chance. Clinton demanded Perez!",False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
585,2017-02-25 22:02:22,131795,835610917568200705,835610917568200704,,,,,,False,en,,,,29048,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Congratulations to Thomas Perez, who has just been named Chairman of the DNC. I could not be happier for him, or for the Republican Party!",False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
586,2017-02-25 21:53:21,125146,835608648625836032,835608648625836032,,,,,,False,en,,,,24109,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I will not be attending the White House Correspondents' Association Dinner this year. Please wish everyone well and have a great evening!,False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
587,2017-02-25 18:12:25,46198,835553050530099200,835553050530099200,,,,,,False,en,0.0,,,10136,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Weekly Address from @WhiteHouse: https://t.co/uaoQSHBOQB https://t.co/7eF6aC6kEC,False,45.wh.gov/Z6FYHt,,WhiteHouse,The White House,http://pbs.twimg.com/media/C5h7EBDVUAELSSo.jpg,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
588,2017-02-25 13:27:04,104842,835481237879926784,835481237879926784,,,,,,False,en,,,,19925,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Great optimism for future of U.S. business, AND JOBS, with the DOW having an 11th straight record close. Big tax &amp; regulation cuts coming!",False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
589,2017-02-25 13:19:18,202591,835479283699224576,835479283699224576,,,,,,False,en,,,,62197,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The media has not reported that the National Debt in my first month went down by $12 billion vs a $200 billion increase in Obama first mo.,False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
590,2017-02-25 12:25:24,159961,835465719970217984,835465719970217984,,,,,,False,en,,,,34846,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Maybe the millions of people who voted to MAKE AMERICA GREAT AGAIN should have their own rally. It would be the biggest of them all!,False,,,,,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
591,2017-02-25 03:09:18,109683,835325771858251776,835325771858251776,,,,,,False,en,,,,26521,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FAKE NEWS media knowingly doesn't tell the truth. A great danger to our country. The failing @nytimes has become a joke. Likewise @CNN. Sad!,False,,,nytimes,The New York Times,,45th President of the United States of America,28998965,69153,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
